URL,lyrics_and_chords,song_title,artist,popularity_score,verse_chords,tonic_chord,verse_chords_rebased
https://tabs.ultimate-guitar.com/tab/hozier/take-me-to-church-chords-1424967,"Em Am Em My lover's got humour Am G She's the giggle at a funeral Am Em Knows everybody's disapproval Am Em I should've worshipped her sooner Am Em If the Heavens ever did speak Am"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760217000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1653962504 , user_id :2607714, user_iq :224, username : mydonkeysonfire , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : Em Am Em My lover's got humour Am G She's the giggle at a funeral Am Em Knows everybody's disapproval Am Em I should've worshipped her sooner Am Em If the Heavens ever did speak Am G She is the last true mouthpiece Am Em Every Sunday's getting more bleak Am D A fresh poison each week C/G 'We were born sick,' you heard them say it Em Am Em My church offers no absolutes Am G She tells me 'worship in the bedroom' Am Em The only heaven I'll be sent to Am D Is when I'm alone with you C/G I was born sick, but I love it C/G Command me to be well ( C/G ) G C G Cm G Cm G Aaaaaaaa-aaa Aaa-men Aaa-men Aaa-men G F# F# F Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins and you can sharpen your knife Am Offer me that deathless death Em Good God, let me give you my life Am G G F# Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins and you can sharpen your knife Am Offer me that deathless death Em Am G G F# Good God, let me give you my life Em Am Em If I'm a pagan of the good times Am G My lover's the sunlight Am Em To keep the Goddess on my side Am D She demands a sacrifice C/G To drain the whole sea Em Get something shiny Am Em Something meaty for the main course Am G That's a fine looking high horse Am Em What you got in the stable? Am D We've a lot of starving faithful C/G That looks tasty C/G That looks plenty G F# This is hungry work F# F Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins so you can sharpen your knife Am Offer my deathless death Em Good God, let me give you my life Am G G F# Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins so you can sharpen your knife Am Offer me my deathless death Em Am G G F# Good God, let me give you my life C G B Em No masters or kings when the ritual begins C G B Em There is no sweeter innocence than our gentle sin C G B Em In the madness and soil of that sad earthly scene C G B Em Only then I am human, only then I am clean G/D G/C C G ( G ) C G Cm G Cm G Aaaaaaaaaaa-men Aaa-men Aaa-men G F# F# F Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins and you can sharpen your knife Am Offer me that deathless death Em Good God, let me give you my life Am G G F# Em Take me to church, I'll worship like a dog at the shrine of your lies B G I'll tell you my sins and you can sharpen your knife Am Offer me that deathless death Em Am G G F# Em Good God, let me give you my life[/",Take Me to Church,Hozier,85,"['Em', 'Am', 'G', 'D', 'C', 'F#', 'B']",Em,"['Am', 'Em', 'C', 'G', 'Dm', 'A#', 'F']"
https://tabs.ultimate-guitar.com/tab/train/drops-of-jupiter-chords-1433,"C G F F C Now that she's back in the atmosphere G F With drops of Jupiter in her hair, hey, hey, hey, hey C She acts like summer and walks like rain G F Reminds me that the"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760217000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1544531381 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : C G F F C Now that she's back in the atmosphere G F With drops of Jupiter in her hair, hey, hey, hey, hey C She acts like summer and walks like rain G F Reminds me that there's time to change, hey, hey, hey, hey C Since the return from her stay on the moon G F She listens like spring and she talks like June, hey, hey, hey, hey Hey, hey, hey, hey G D Tell me did you sail across the sun F Did you make it to the Milky Way to see the lights all faded C And that heaven is overrated G D Tell me, did you fall from a shooting star Dm One without a permanent scar F And did you miss me while you were looking for yourself out there C G F F C Now that she's back from that soul vacation G F Tracing her way through the constellation, hey, hey, hey C She checks out Mozart while she does tae-bo G F Reminds me that there's room to grow, hey, hey, hey, hey C Now that she's back in the atmosphere G F I'm afraid that she might think of me as plain ol' Jane Told a story about a man who is too afraid to fly so he never did land G D Tell me did the wind sweep you off your feet F Did you finally get the chance to dance along the light of day C And head back to the Milky Way G D And tell me, did Venus blow your mind Dm Was it everything you wanted to find F And did you miss me while you were looking for yourself out there C G F F C Can you imagine no love, pride, deep-fried chicken G F Your best friend always sticking up for you, even when I know you're wrong C G Can you imagine no first dance, freeze dried romance five-hour phone conversation Bb F The best soy latte that you ever had, and me G D Tell me did the wind sweep you off your feet F Did you finally get the chance to dance along the light of day C And head back toward the Milky Way G D Tell me did you sail across the sun F Did you make it to the Milky Way to see the lights all faded C And that heaven is overrated G D Tell me, did you fall from a shooting star Dm One without a permanent scar F And did you miss me while you were looking for yourself C Na na na na na na G F Na na na na na na na-na-na-na And did you finally get the chance to dance along the light of day C Na na na na na na G Na na na na na na F (na-na-na-na) And did you fall from a shooting star, fall from a shooting star C Na na na na na na G Na na na na na na Bb F And are ya lonely looking for yourself out there[/",Unknown,Unknown,50,"['C', 'G', 'F', 'D', 'Dm', 'Bb']",C,"['C', 'G', 'F', 'D', 'Dm', 'Bb']"
https://tabs.ultimate-guitar.com/tab/ben-e-king/stand-by-me-chords-1724608,"G G Em Em When the night has come and the land is da- rk C D G G And the mo- on is the on- ly light we'll see G G Em Em No, I wo - n't b"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760218000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1613285793 , user_id :5474206, user_iq :1184, username : info950 , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : Ben E. King Stand By Me BPM : 120 Capo : II G G Em Em When the night has come and the land is da- rk C D G G And the mo- on is the on- ly light we'll see G G Em Em No, I wo - n't be af- raid, no, I won't be af- raid C D G G Just as long as you st- and, stand by me. So darlin', darlin' G G Em Em stand by me, oh now stand by me, C D G G stand by me, stand by me. G G Em Em If the sky that we look up-on should tumble and fall C D G G And the mount- ain should crumble to the sea G G Em Em I won't cry, I won't cry, no, I won't shed a tear C D G G Just as long as you stand, stand by me. And darling, darling G G Em Em stand by me, oh now stand by me, C D G G stand by me, stand by me. G G Em Em C D G G G G Em Em C D G G G G Em Em Stand by me, oh now stand by me, C D G G stand by me, stand by me.[/",Stand By Me,Ben E. King,90,"['G', 'G', 'Em', 'Em', 'C', 'D', 'G', 'G']",G,"['C', 'C', 'Am', 'Am', 'F', 'G', 'C', 'C']"
https://tabs.ultimate-guitar.com/tab/sean-kingston/beautiful-girls-chords-604139,"N.C. Ja! Sean Kingston! A You're way too beautiful, girl F#m That's why it'll never work D E You'll have me"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760219000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1612280866 , user_id :749164, user_iq :72, username : SARASMiLE , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : Song: Beautiful Girls Artist: Sean Kingston Tabbed by: Sara Moree N.C. Ja! Sean Kingston! A You're way too beautiful, girl F#m That's why it'll never work D E You'll have me suicidal, suicidal A When you say it's over A Damn all these beautiful girls F#m They only wanna do you dirt D E They'll have you suicidal, suicidal A When they say it's over A See, it started at the park Used to chill after dark F#m Oh, when you took my heart That's when we fell apart D Cause we both thought E A That love last forever (last forever) A They say we're too young To get ourselves sprung F#m Oh we didn't care We made it very clear D And they also said E A That we couldn't last together (last together) A See, it's very defined Girl, you're a one of a kind F#m But you mush up my mind You oughta get declined D Oh Lord... E A My baby is drivin' me crazy A You're way too beautiful, girl F#m That's why it'll never work D E You'll have me suicidal, suicidal A When you say it's over A Damn all these beautiful girls F#m They only wanna do you dirt D E They'll have you suicidal, suicidal A When they say it's over A It was back in '99 Watchin' movies all the time F#m Oh, when I went away For doin' my first crime D And I never thought E A N.C. That we was gonna see each other (see each other) A And then I came out Mommy moved me down South F#m Oh, I'm with my girl Who I thought was my world D It came out to be E A That she wasn't the girl for me (girl for me) A See it's very defined Girl, you're a one of a kind F#m But you mush up my mind You oughta get declined D Oh, Lord... E A My baby is drivin' me crazy A You're way too beautiful, girl F#m That's why it'll never work D E You'll have me suicidal, suicidal A When you say it's over A Damn all these beautiful girls F#m They only wanna do you dirt D E They'll have you suicidal, suicidal A When they say it's over A Now we are fussin' And now we are fighting F#m Please tell me why I'm feelin' slightin' D And I don't know E A How to make it better (make it better) A You're dating other guys You're tellin' me lies F#m Oh, I can't believe What I'm seein' with my eyes D I'm losin' my mind E A And I don't think it's clever (think it's clever) A You're way too beautiful, girl F#m That's why it'll never work D E You'll have me suicidal, suicidal A When you say it's over A Damn all these beautiful girls F#m They only wanna to your dirt D E They'll have you suicidal, suicidal A When they say it's over[/",Beautiful Girls,Sean Kingston,85,"['A', 'F#m', 'D', 'E']",A,"['C', 'Am', 'F', 'G']"
https://tabs.ultimate-guitar.com/tab/men-without-hats/the-safety-dance-chords-785904,"B We can dance if we want to A E We can leave your friends behind A Cause your friends don't dance and if they don't dance B F# Well they're no friends of mine B I say, we can go where we want to A E A place where they will never find A And we can act like we come from out of this world B F# Leave the real one far behind E A D G (x2) And we can dance (Dansez!) B We can go when we want to A E The night is young and so am I A And we can dress real neat from our hats to our feet B F# And surprise 'em with the victory cry B Say, we can act if want to A E If we don't nobody will A And you can act real rude and totally removed B F# And I can act like an imbecile E A I say, we can dance, we can dance D G Everything's out of control E A We can dance, we can dance D G We're doing it from pole to pole's E A We can dance, we can dance D G Everybody look at your hands E A We can dance, we can dance D G Everybody takin' the cha-A-A-ance B F# C# G# It's safe to dance, Oh well it's safe to dance, B F# C# G# Yes it's safe to dance B We can dance if we want to A E We've got all your life and mine A As long as we abuse it, never gonna lose it B F# Everything'll work out right B I say, we can dance if we want to A E We can leave your friends behind A 'Cause your friends don't dance and if they don't dance B F# Well they're no friends of mine E A I say, we can dance, we can dance D G Everything's out of control E A We can dance, we can dance D G We're doing it from pole to pole E A We can dance, we can dance D G Everybody look at your hands E A We can dance, we can dance D G Everybody takin' the cha-A-A-ance B F# C# G# It's safe to dance, Oh well it's safe to dance, B F# C# G# Yes it's safe to dance B F# C# G# Well it's safe to dance Well it's safe to dance[/",Safety Dance,Men Without Hats,85,"['B', 'A', 'E', 'A', 'B', 'F#', 'E', 'A', 'D', 'G', 'B', 'A', 'E', 'A', 'B', 'F#', 'E', 'A', 'D', 'G']",B,"['C', 'G', 'Am', 'G', 'C', 'Dm', 'Am', 'G', 'F', 'C', 'C', 'G', 'Am', 'G', 'C', 'Dm', 'Am', 'G', 'F', 'C']"
https://tabs.ultimate-guitar.com/tab/scissor-sisters/take-your-mama-chords-147493,"x2 G Gsus4 (pull off back to G) F Fsus4 (pull off back to F) Am Am9 (hammer on back to Am) (repeat these figures throughout verses) G F When you grow up livin' like a good boy oughta Am G And your mama takes a shine to her best son G F Something different all the girls they seem to like you Am G Cause you're handsome like to talk and a whole lot of fun Am Am/G But now your girl's gone a missin' Am/F# D G And your house has got an empty bed Am Am/G The folks'll wonder 'bout the wedding Am/F# D G They won't listen to a word you said G Gonna take your mama out all night F Yeah we'll show her what it's all about C We'll get her jacked up on some cheap champagne G We'll let the good times all roll out G And if the music ain't good, well it's just too bad F We're gonna sing along no matter what C Because the dancers don't mind at the New Orleans G F F F# G If you tip 'em and they make a cut G F Do it -take your mama out all night C G F F F# G So she'll have no doubt that we're doing oh the best we can G F We're gonna do it -take your mama out all night C G F F F# G You can stay up late 'cause baby you're a full grown man G F Am G F It's a struggle livin' like a good boy oughta Am G In the summer watchin' all the girls pass by G F When your mama heard the way that you'd been talking Am G I tried to tell you that all she'd wanna do is cry Am Am/G Now we end up takin' the long way home Am/F# D G Lookin' overdressed wearin' buckets of stale cologne Am Am/G It's so hard to see streets on a country road Am/F# When your glasses in the garbage D G And your Continental's just got towed G Gonna take your mama out all night F Yeah we'll show her what it's all about C We'll get her jacked up on some cheap champagne G We'll let the good times all roll out G And if the music ain't good, well it's just too bad F We're gonna sing along no matter what C Because the dancers don't mind at the New Orleans G F F F# G If you tip 'em and they make a cut G F Do it -take your mama out all night C G F F F# G So she'll have no doubt that we're doing oh the best we can G F We're gonna do it -take your mama out all night C G F F F# G You can stay up late 'cause baby you're a full grown man G F C G F C F F F# G G Gonna take your mama out all night F Yeah we'll show her what it's all about C We'll get her jacked up on some cheap champagne G We'll let the good times all roll out G And if the music ain't good, well it's just too bad F We're gonna sing along no matter what C Because the dancers don't mind at the New Orleans G F F F# G If you tip 'em and they make a cut[/",Take Your Mama,Scissor Sisters,85,"['G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'D', 'G']",G,"['C', 'Bb', 'Dm', 'C', 'Bb', 'Dm', 'C', 'Bb', 'Dm', 'G', 'C']"
https://tabs.ultimate-guitar.com/tab/guns-n-roses/sweet-child-o-mine-chords-176076,"/ D D C C G G D D D D C C G G D D D D C C G G D D / ; var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760220000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1549022280 , user_id :135888, user_iq :102, username : Rocker_16 , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : (Guitar Tuning: Eb, Ab, Db, Gb, Bb, eb or the equivalent with sharps) D D C C G G D D D D C C G G D D D D C C G G D D D She's got a smile that it seems to me C Reminds me of childhood memories G Where everything D Was as fresh as a bright blue sky D Now and then when I see her face C She takes me away to that special place G And if I stared too long D I'd probably break down and cry A C D Whoa oh, sweet child o' mine A C D Whoa, oh, oh, oh sweet love o' mine D D C C G G D D D She's got eyes of the bluest skies C As if they thought of rain G I'd hate to look into those eyes D And see an ounce of pain D Her hair reminds me of a warm safe place C Where as a child I'd hide G And pray for the thunder and rain D To quietly pass me by A C D Whoa oh, oh, sweet child o' mine A C D Whoa, oh, oh, oh sweet love o' mine D D C C G G D D D D C C G G D D A C D Whoa oh, sweet child o' mine A C D Whoa, oh, oh, oh sweet love o' mine A C D Whoa oh, oh, oh sweet child o' mine A C D Ooooooooh sweet love o' mine Em C B7 Am Em C B7 Am Em C B7 Am Em C B7 Am Am Em G A C D G Em G A C D G Em G A C D G Em G A C D G Em G A C D G Where do we go, where do we go now, where do we go Em G A C D G Where do we go, where do we go now, oh where do we go now Em G A C D G Where do we go, sweet child, where do we go now Em G A C D G Aih, aih, aih, aih, aih, aih, aih, oh where do we go now Em G A C D G Where do we go, ohhhhh, where do we go now Em G A C D G Where do we gooooooo, where do we go now Em G A (Fill) Em Where do we goooo, ohhh where do we go now, now-now-now-now-now-now-now ( Em ) G A C D E Sweet child, sweet chiiiiiiiiiild of mine eb Bb Gb Db Ab Eb \\ 3 /\\ 3 /[/",Sweet Child O' Mine,Guns N' Roses,90,"['D', 'C', 'G']",D,"['C', 'Bb', 'F']"
https://tabs.ultimate-guitar.com/tab/green-day/good-riddance-time-of-your-life-chords-12835,"G G Cadd9 D G G Cadd9 D G Cadd9 D Another turning point, a fork stuck in the road, G Cadd9 D Time grabs you by the wrist, directs you where to go Em D C"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760221000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1603164417 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : G G Cadd9 D G G Cadd9 D G Cadd9 D Another turning point, a fork stuck in the road, G Cadd9 D Time grabs you by the wrist, directs you where to go Em D C G So make the best of this test and don't ask why Em D C G It's not a question but a lesson learned in time Em G Em G It's something unpredictable but in the end it's right Em D G I hope you had the time of your life. G G Cadd9 D G G Cadd9 D G Cadd9 D So take the photographs and still frames in your mind G Cadd9 D Hang it on a shelf, in good health and good time Em D C G Tattoos of memories and dead skin on trial Em D C G For what it's worth it was worth all the while Em G Em G It's something unpredictable but in the end it's right Em D G I hope you had the time of your life. G G Cadd9 D G G Cadd9 D G G Cadd9 D G G Cadd9 D Em D C G Em D C G Em G Em G It's something unpredictable but in the end it's right Em D G I hope you had the time of your life. G G Cadd9 D G G Cadd9 D Em G Em G It's something unpredictable but in the end it's right Em D G I hope you had the time of your life.[/",Time of Your Life,Green Day,85,"['G', 'C', 'D', 'Em']",G,"['C', 'F', 'G', 'Am']"
https://tabs.ultimate-guitar.com/tab/adele/make-you-feel-my-love-chords-752102,"G D F C Cm G A7 D7 G G D When the rain is blowing in your face F C And the whole world is on your case Cm G I could offer you a warm embrace A7 D7 G To make"" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760221000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1639234373 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : G D F C Cm G A7 D7 G G D When the rain is blowing in your face F C And the whole world is on your case Cm G I could offer you a warm embrace A7 D7 G To make you feel my love G D When evening shadows and the stars appear F C And there is no one there to dry your tears Cm G I could hold you for a million years A7 D7 G To make you feel my love C G I know you haven't made your mind up yet B7 C G But I would never do you wrong C G I've known it from the moment that we met A7 D No doubt in my mind where you belong G D I'd go hungry, I'd go black and blue F C I'd go crawling down the avenue Cm G No, there's nothing that I wouldn't do A7 D7 G To make you feel my love G D F C Cm G A7 D7 G C G The storms are raging on the rollin' sea B7 C G And on the highway of regret C G The winds of change are blowing wild and free Am7 D7 You ain't seen nothing like me yet G D I could make you happy, make your dreams come true F C Nothing that I wouldn't do Cm G Go to the ends of the earth for you A7 D7 G To make you feel my love A7 D7 G To make you feel my love[/",Make You Feel My Love,Unregistered,85,"['G', 'D', 'F', 'C', 'Cm', 'G', 'A7', 'D7', 'G', 'B7', 'C', 'G', 'A7', 'D', 'G', 'C', 'G', 'B7', 'C', 'G', 'Am7', 'D7', 'G', 'A7', 'D7', 'G']",G,"['C', 'G', 'Bb', 'F', 'Fm', 'C', 'E7', 'G7', 'C', 'E7', 'F', 'C', 'E7', 'G', 'C', 'F', 'C', 'E7', 'F', 'C', 'Dm7', 'G7', 'C', 'E7', 'G7', 'C']"
https://tabs.ultimate-guitar.com/tab/the-fray/how-to-save-a-life-chords-258804,"G D/F# G D/F# G D/F# Step one you say we need to talk Em7 D/F# G He walks you say sit down it’s just a talk D/F# Em7 He smiles politely back at you D/F# G "" /> var sentryLazyHandler = sentryMethodsToSave.forEach( ); ) ; ; <div class=""js-store"" data-content="" , urlFacebook , ps_server , api_web_serv , static_server : statik_cache : _ver1708701584 , staticPrefix : /static , time :1708760222000, isGDPRAvailable isCcpaAvailable user : , is_renew_session :false , username : Unregistered , iq : , contributorPower is_bot is_banned :false , isOfficeUser isOfficeRequest isWebp isBot is_mobile is_tablet isThemeMobile isIe isEs6 isAsia socketCluster : , metricaId :18746557, captcha_id : 6LfCo_8SAAAAALEMHnlK18j8IemlAdvmxwRnQe2v , stripeApiKey : , country : US , countryCode : US , browserName : Python , os : , platform :4, browser : ,\ device\ : , urlUgProAppIcon : withCritical analytics : , braintree : , vimeo : , hasStaticCache :0, rtAnalytics : , xtz : , jinba : , metricaParams : , store : , album_cover : , artist_url : tab_url : date_update : 1598612880 , user_id :0, user_iq :0, username : Unregistered , type_name : Chords , best_pro_tab_url : backing_track_tip tab_view :{ wiki_tab :{ content : * - Strum once G D/F# G D/F# G D/F# Step one you say we need to talk Em7 D/F# G He walks you say sit down it’s just a talk D/F# Em7 He smiles politely back at you D/F# G You stare politely right on through D/F# Em7 Some sort of window to your right D/F# G As he goes left and you stay right D/F# Em7 Between the lines of fear and blame D/F# And you begin to wonder why you came C D Em Where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G * D/F# * Had I known how to save a life G D/F# Em7 D/F# G D/F# Let him know that you know best Em7 D/F# Cause after all you do know best G D/F# Try to slip past his defense Em7 D/F# Without granting innocence G D/F# Em7 Lay down a list of what is wrong D/F# The things you’ve told him all along G D/F# Pray to God he hears you Em7 D/F# And I pray to God he hears you C D Em And where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G D/F# G Had I known how to save a life G D/F# Em7 D/F# G D/F# As he begins to raise his voice Em7 D/F# G You lower yours and grant him one last choice D/F# Drive until you lose the road Em7 D/F# Or break with the ones you’ve followed G D/F# He will do one of two things Em7 D/F# He will admit to everything G D/F# Or he’ll say he’s just not the same Em7 D/F# And you’ll begin to wonder why you came C D Em Where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G D/F# Had I known how to save a life C D Em Where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G D/F# G Had I known how to save a life D/F# Em7 D/F# G D/F# Em7 D/F# G How to save a life D/F# Em7 D/F# C D Em Where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G D/F# Had I known how to save a life C D Em Where did I go wrong, I lost a friend G D/F# Somewhere along in the bitterness C D Em And I would have stayed up with you all night G * D/F# * G Had I known how to save a life G D/F# Em7 D/F# G How to save a life D/F# Em7 D/F# G How to save a life D/F# Em7 D/F# G * Piano riff that happens periodically throughout the song: e B G D A E [/",How to Save a Life,The Fray,85,"['G', 'D', 'Em', 'D', 'G', 'D', 'Em', 'D', 'G', 'D', 'Em', 'G', 'D', 'Em', 'G', 'D', 'C', 'D', 'Em', 'G', 'D', 'C', 'D', 'Em', 'G', 'D']",G,"['C', 'G', 'Am', 'G', 'C', 'G', 'Am', 'G', 'C', 'G', 'Am', 'C', 'G', 'Am', 'C', 'G', 'F', 'G', 'Am', 'C', 'G', 'F', 'G', 'Am', 'C', 'G']"
